assay_id,split,passes_filter,n_total,n_inexact,n_invalid,n_exact,fraction_exact,n_actives,n_has_binary,fraction_active
CHEMBL1827060,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL1827061,train,1,38,0,0,38,1.0,38.0,38,1.0
CHEMBL1827062,train,1,38,0,0,38,1.0,35.0,38,0.9210526315789473
CHEMBL1827091,train,1,44,0,0,44,1.0,42.0,44,0.9545454545454546
CHEMBL1827096,train,1,44,3,0,41,0.9318181818181818,20.0,41,0.4878048780487805
CHEMBL1827218,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL1827219,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL1827220,train,0,14,0,0,14,1.0,14.0,14,1.0
CHEMBL1827221,train,1,37,0,0,37,1.0,36.0,37,0.972972972972973
CHEMBL1827222,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL1827362,train,1,234,0,0,234,1.0,117.0,234,0.5
CHEMBL1827363,train,1,234,0,0,234,1.0,234.0,234,1.0
CHEMBL1827500,train,1,38,0,0,38,1.0,19.0,38,0.5
CHEMBL1827520,train,1,42,1,0,41,0.9761904761904762,41.0,41,1.0
CHEMBL1827521,train,1,85,30,0,55,0.6470588235294118,41.0,55,0.7454545454545455
CHEMBL1827733,train,1,112,0,0,112,1.0,112.0,112,1.0
CHEMBL1827734,train,1,112,3,0,109,0.9732142857142857,108.0,109,0.9908256880733946
CHEMBL1827735,train,1,112,0,0,112,1.0,112.0,112,1.0
CHEMBL1827911,train,1,36,4,0,32,0.8888888888888888,18.0,32,0.5625
CHEMBL1827912,train,0,36,6,0,30,0.8333333333333334,18.0,30,0.6
CHEMBL1827948,train,1,41,0,0,41,1.0,19.0,41,0.4634146341463415
CHEMBL1828086,train,1,43,0,0,43,1.0,21.0,43,0.4883720930232558
CHEMBL1828087,train,1,43,0,0,43,1.0,21.0,43,0.4883720930232558
CHEMBL1828088,train,1,43,0,0,43,1.0,21.0,43,0.4883720930232558
CHEMBL1828093,train,0,14,0,0,14,1.0,4.0,14,0.2857142857142857
CHEMBL1828094,train,0,34,0,9,25,0.7352941176470589,15.0,25,0.6
CHEMBL1828191,train,0,43,43,0,0,0.0,,0,
CHEMBL1828192,train,0,43,43,0,0,0.0,,0,
CHEMBL1828193,train,0,43,43,0,0,0.0,,0,
CHEMBL1828368,train,1,68,0,0,68,1.0,34.0,68,0.5
CHEMBL1831418,train,0,5,0,0,5,1.0,0.0,5,0.0
CHEMBL1831435,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL1831599,train,1,50,14,0,36,0.72,25.0,36,0.6944444444444444
CHEMBL1831600,train,1,50,0,0,50,1.0,24.0,50,0.48
CHEMBL1831601,train,0,38,9,0,29,0.7631578947368421,10.0,29,0.3448275862068966
CHEMBL1831615,train,1,38,6,0,32,0.8421052631578947,32.0,32,1.0
CHEMBL1831616,train,0,21,0,0,21,1.0,21.0,21,1.0
CHEMBL1831617,train,1,32,0,0,32,1.0,16.0,32,0.5
CHEMBL1831618,train,0,21,0,0,21,1.0,10.0,21,0.47619047619047616
CHEMBL1831786,train,0,34,19,0,15,0.4411764705882353,15.0,15,1.0
CHEMBL1831796,train,1,48,2,0,46,0.9583333333333334,46.0,46,1.0
CHEMBL1831797,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1831828,train,1,48,0,0,48,1.0,0.0,48,0.0
CHEMBL1832087,train,0,40,13,0,27,0.675,20.0,27,0.7407407407407407
CHEMBL1832088,train,0,40,14,0,26,0.65,20.0,26,0.7692307692307693
CHEMBL1832089,train,0,41,15,0,26,0.6341463414634146,20.0,26,0.7692307692307693
CHEMBL1832090,train,0,41,16,0,25,0.6097560975609756,20.0,25,0.8
CHEMBL1832179,train,0,41,13,0,28,0.6829268292682927,20.0,28,0.7142857142857143
CHEMBL1832180,train,0,41,14,0,27,0.6585365853658537,20.0,27,0.7407407407407407
CHEMBL1832257,train,0,15,0,0,15,1.0,7.0,15,0.4666666666666667
CHEMBL1832258,train,0,15,0,0,15,1.0,7.0,15,0.4666666666666667
CHEMBL1832259,train,0,15,0,0,15,1.0,7.0,15,0.4666666666666667
CHEMBL1832261,train,0,15,0,0,15,1.0,7.0,15,0.4666666666666667
CHEMBL1832262,train,0,15,0,0,15,1.0,7.0,15,0.4666666666666667
CHEMBL1832263,train,0,15,0,0,15,1.0,7.0,15,0.4666666666666667
CHEMBL1832418,train,1,37,5,0,32,0.8648648648648649,13.0,32,0.40625
CHEMBL1832420,train,0,37,28,0,9,0.24324324324324326,3.0,9,0.3333333333333333
CHEMBL1832515,train,1,51,0,0,51,1.0,51.0,51,1.0
CHEMBL1832516,train,1,51,0,0,51,1.0,50.0,51,0.9803921568627451
CHEMBL1832549,train,0,15,0,0,15,1.0,7.0,15,0.4666666666666667
CHEMBL1832550,train,0,15,0,0,15,1.0,7.0,15,0.4666666666666667
CHEMBL1832551,train,0,15,0,0,15,1.0,7.0,15,0.4666666666666667
CHEMBL1832646,train,1,59,0,0,59,1.0,29.0,59,0.4915254237288136
CHEMBL1832683,train,0,32,1,0,31,0.96875,28.0,31,0.9032258064516129
CHEMBL1832901,train,0,33,21,0,12,0.36363636363636365,12.0,12,1.0
CHEMBL1832975,train,0,35,25,0,10,0.2857142857142857,10.0,10,1.0
CHEMBL1832976,train,0,35,24,0,11,0.3142857142857143,9.0,11,0.8181818181818182
CHEMBL1832977,train,0,35,21,0,14,0.4,14.0,14,1.0
CHEMBL1833010,train,0,48,26,0,22,0.4583333333333333,22.0,22,1.0
CHEMBL1833011,train,0,45,24,0,21,0.4666666666666667,20.0,21,0.9523809523809523
CHEMBL1833012,train,0,48,23,0,25,0.5208333333333334,22.0,25,0.88
CHEMBL1833013,train,0,48,21,0,27,0.5625,24.0,27,0.8888888888888888
CHEMBL1833026,train,1,45,0,0,45,1.0,44.0,45,0.9777777777777777
CHEMBL1833027,train,0,28,3,0,25,0.8928571428571429,25.0,25,1.0
CHEMBL1833078,train,1,53,10,0,43,0.8113207547169812,43.0,43,1.0
CHEMBL1833115,train,1,35,0,0,35,1.0,16.0,35,0.45714285714285713
CHEMBL1833394,train,1,35,2,0,33,0.9428571428571428,17.0,33,0.5151515151515151
CHEMBL1833395,train,1,42,2,0,40,0.9523809523809523,40.0,40,1.0
CHEMBL1833396,train,0,40,16,0,24,0.6,24.0,24,1.0
CHEMBL1833592,train,1,36,0,0,36,1.0,18.0,36,0.5
CHEMBL1833593,train,0,23,2,0,21,0.9130434782608695,10.0,21,0.47619047619047616
CHEMBL1833594,train,1,36,0,0,36,1.0,18.0,36,0.5
CHEMBL1833690,train,1,40,0,0,40,1.0,38.0,40,0.95
CHEMBL1833691,train,1,33,0,0,33,1.0,15.0,33,0.45454545454545453
CHEMBL1833735,train,1,61,0,0,61,1.0,60.0,61,0.9836065573770492
CHEMBL1833736,train,1,51,0,0,51,1.0,50.0,51,0.9803921568627451
CHEMBL1837189,train,1,40,0,0,40,1.0,20.0,40,0.5
CHEMBL1837248,train,0,36,0,13,23,0.6388888888888888,0.0,23,0.0
CHEMBL1837249,train,0,36,0,16,20,0.5555555555555556,4.0,20,0.2
CHEMBL1837354,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL1837408,train,1,34,0,0,34,1.0,17.0,34,0.5
CHEMBL1837544,train,1,112,0,0,112,1.0,48.0,112,0.42857142857142855
CHEMBL1837547,train,1,113,0,0,113,1.0,113.0,113,1.0
CHEMBL1837548,train,1,113,0,0,113,1.0,112.0,113,0.9911504424778761
CHEMBL1837558,train,1,33,0,0,33,1.0,28.0,33,0.8484848484848485
CHEMBL1837593,train,1,78,3,0,75,0.9615384615384616,37.0,75,0.49333333333333335
CHEMBL1837625,train,0,18,0,0,18,1.0,9.0,18,0.5
CHEMBL1837632,train,1,57,0,0,57,1.0,57.0,57,1.0
CHEMBL1837683,train,1,113,0,0,113,1.0,56.0,113,0.49557522123893805
CHEMBL1837687,train,1,38,0,0,38,1.0,5.0,38,0.13157894736842105
CHEMBL1837692,train,1,38,0,0,38,1.0,38.0,38,1.0
CHEMBL1837693,train,1,38,2,0,36,0.9473684210526315,19.0,36,0.5277777777777778
CHEMBL1837760,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL1837763,train,1,32,0,0,32,1.0,32.0,32,1.0
CHEMBL1837790,train,1,40,0,0,40,1.0,20.0,40,0.5
CHEMBL1837820,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL1837839,train,1,33,0,0,33,1.0,11.0,33,0.3333333333333333
CHEMBL1837907,train,1,59,1,0,58,0.9830508474576272,57.0,58,0.9827586206896551
CHEMBL1837908,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL1837909,train,1,54,5,0,49,0.9074074074074074,25.0,49,0.5102040816326531
CHEMBL1838095,train,0,12,0,0,12,1.0,6.0,12,0.5
CHEMBL1838097,train,0,46,32,0,14,0.30434782608695654,14.0,14,1.0
CHEMBL1838231,train,1,43,4,0,39,0.9069767441860465,21.0,39,0.5384615384615384
CHEMBL1838233,train,1,36,0,0,36,1.0,33.0,36,0.9166666666666666
CHEMBL1838604,train,1,39,5,0,34,0.8717948717948718,19.0,34,0.5588235294117647
CHEMBL1839300,train,1,46,7,0,39,0.8478260869565217,39.0,39,1.0
CHEMBL1839301,train,1,46,5,0,41,0.8913043478260869,41.0,41,1.0
CHEMBL1839500,train,1,70,0,0,70,1.0,0.0,70,0.0
CHEMBL1839501,train,0,35,0,20,15,0.42857142857142855,0.0,15,0.0
CHEMBL1839503,train,1,41,0,0,41,1.0,20.0,41,0.4878048780487805
CHEMBL1839617,train,1,67,3,0,64,0.9552238805970149,64.0,64,1.0
CHEMBL1839618,train,1,41,6,0,35,0.8536585365853658,35.0,35,1.0
CHEMBL1839619,train,0,39,15,0,24,0.6153846153846154,16.0,24,0.6666666666666666
CHEMBL1839620,train,0,38,11,0,27,0.7105263157894737,19.0,27,0.7037037037037037
CHEMBL1839631,train,1,33,1,0,32,0.9696969696969697,32.0,32,1.0
CHEMBL1839642,train,1,113,0,0,113,1.0,112.0,113,0.9911504424778761
CHEMBL1839643,train,1,113,8,0,105,0.9292035398230089,56.0,105,0.5333333333333333
CHEMBL1839797,train,0,46,19,0,27,0.5869565217391305,21.0,27,0.7777777777777778
CHEMBL1839798,train,0,39,19,0,20,0.5128205128205128,16.0,20,0.8
CHEMBL1840262,train,1,49,0,0,49,1.0,49.0,49,1.0
CHEMBL1840268,train,1,46,2,0,44,0.9565217391304348,23.0,44,0.5227272727272727
CHEMBL1840269,train,1,46,5,0,41,0.8913043478260869,23.0,41,0.5609756097560976
CHEMBL1840270,train,1,46,5,0,41,0.8913043478260869,23.0,41,0.5609756097560976
CHEMBL1840271,train,1,46,0,0,46,1.0,23.0,46,0.5
CHEMBL1840272,train,0,29,3,0,26,0.896551724137931,14.0,26,0.5384615384615384
CHEMBL1862745,train,1,4354,0,1370,2984,0.6853468075333027,387.0,2984,0.1296916890080429
CHEMBL1862788,train,1,82,18,0,64,0.7804878048780488,34.0,64,0.53125
CHEMBL1863510,train,1,779,69,0,710,0.9114249037227214,692.0,710,0.9746478873239437
CHEMBL1863511,train,1,756,395,0,361,0.4775132275132275,361.0,361,1.0
CHEMBL1863512,train,1,749,112,0,637,0.8504672897196262,613.0,637,0.9623233908948194
CHEMBL1908113,train,0,18,0,0,18,1.0,1.0,18,0.05555555555555555
CHEMBL1908123,train,0,21,0,0,21,1.0,0.0,21,0.0
CHEMBL1908292,train,1,58,0,7,51,0.8793103448275862,13.0,51,0.2549019607843137
CHEMBL1908399,train,0,72,61,0,11,0.1527777777777778,11.0,11,1.0
CHEMBL1908400,train,0,72,69,0,3,0.041666666666666664,3.0,3,1.0
CHEMBL1908401,train,0,72,61,0,11,0.1527777777777778,11.0,11,1.0
CHEMBL1908402,train,0,72,51,0,21,0.2916666666666667,21.0,21,1.0
CHEMBL1908403,train,0,72,50,0,22,0.3055555555555556,22.0,22,1.0
CHEMBL1908404,train,0,72,48,0,24,0.3333333333333333,24.0,24,1.0
CHEMBL1908405,train,0,72,61,0,11,0.1527777777777778,11.0,11,1.0
CHEMBL1908406,train,0,72,51,0,21,0.2916666666666667,21.0,21,1.0
CHEMBL1908407,train,0,72,52,0,20,0.2777777777777778,20.0,20,1.0
CHEMBL1908408,train,0,72,49,0,23,0.3194444444444444,23.0,23,1.0
CHEMBL1908409,train,0,72,49,0,23,0.3194444444444444,23.0,23,1.0
CHEMBL1908410,train,0,72,70,0,2,0.027777777777777776,2.0,2,1.0
CHEMBL1908411,train,0,72,62,0,10,0.1388888888888889,10.0,10,1.0
CHEMBL1908412,train,0,72,52,0,20,0.2777777777777778,20.0,20,1.0
CHEMBL1908413,train,0,72,52,0,20,0.2777777777777778,20.0,20,1.0
CHEMBL1908414,train,0,72,49,0,23,0.3194444444444444,23.0,23,1.0
CHEMBL1908415,train,0,72,56,0,16,0.2222222222222222,16.0,16,1.0
CHEMBL1908416,train,0,72,47,0,25,0.3472222222222222,25.0,25,1.0
CHEMBL1908417,train,1,72,35,0,37,0.5138888888888888,36.0,37,0.972972972972973
CHEMBL1908418,train,1,72,30,0,42,0.5833333333333334,35.0,42,0.8333333333333334
CHEMBL1908419,train,0,72,65,0,7,0.09722222222222222,7.0,7,1.0
CHEMBL1908420,train,0,72,61,0,11,0.1527777777777778,11.0,11,1.0
CHEMBL1908421,train,1,72,39,0,33,0.4583333333333333,33.0,33,1.0
CHEMBL1908422,train,0,72,64,0,8,0.1111111111111111,8.0,8,1.0
CHEMBL1908423,train,0,72,44,0,28,0.3888888888888889,28.0,28,1.0
CHEMBL1908424,train,1,72,36,0,36,0.5,36.0,36,1.0
CHEMBL1908425,train,0,72,57,0,15,0.20833333333333334,15.0,15,1.0
CHEMBL1908426,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908427,train,0,72,50,0,22,0.3055555555555556,22.0,22,1.0
CHEMBL1908428,train,0,72,55,0,17,0.2361111111111111,17.0,17,1.0
CHEMBL1908429,train,0,72,48,0,24,0.3333333333333333,24.0,24,1.0
CHEMBL1908430,train,0,72,48,0,24,0.3333333333333333,24.0,24,1.0
CHEMBL1908431,train,0,72,69,0,3,0.041666666666666664,3.0,3,1.0
CHEMBL1908432,train,0,72,51,0,21,0.2916666666666667,21.0,21,1.0
CHEMBL1908433,train,0,72,59,0,13,0.18055555555555555,13.0,13,1.0
CHEMBL1908434,train,0,72,49,0,23,0.3194444444444444,23.0,23,1.0
CHEMBL1908435,train,0,72,53,0,19,0.2638888888888889,19.0,19,1.0
CHEMBL1908436,train,0,72,49,0,23,0.3194444444444444,23.0,23,1.0
CHEMBL1908437,train,0,72,48,0,24,0.3333333333333333,24.0,24,1.0
CHEMBL1908438,train,0,72,47,0,25,0.3472222222222222,25.0,25,1.0
CHEMBL1908439,train,0,72,60,0,12,0.16666666666666666,12.0,12,1.0
CHEMBL1908440,train,0,72,43,0,29,0.4027777777777778,29.0,29,1.0
CHEMBL1908441,train,0,72,62,0,10,0.1388888888888889,10.0,10,1.0
CHEMBL1908442,train,0,72,52,0,20,0.2777777777777778,20.0,20,1.0
CHEMBL1908443,train,0,72,63,0,9,0.125,9.0,9,1.0
CHEMBL1908444,train,0,72,58,0,14,0.19444444444444445,14.0,14,1.0
CHEMBL1908445,train,1,72,38,0,34,0.4722222222222222,34.0,34,1.0
CHEMBL1908446,train,0,72,60,0,12,0.16666666666666666,12.0,12,1.0
CHEMBL1908447,train,0,72,57,0,15,0.20833333333333334,15.0,15,1.0
CHEMBL1908448,train,0,72,60,0,12,0.16666666666666666,12.0,12,1.0
CHEMBL1908449,train,0,72,67,0,5,0.06944444444444445,5.0,5,1.0
CHEMBL1908450,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908451,train,0,72,59,0,13,0.18055555555555555,13.0,13,1.0
CHEMBL1908452,train,0,72,46,0,26,0.3611111111111111,26.0,26,1.0
CHEMBL1908453,train,1,72,40,0,32,0.4444444444444444,32.0,32,1.0
CHEMBL1908454,train,0,72,69,0,3,0.041666666666666664,3.0,3,1.0
CHEMBL1908455,train,0,72,53,0,19,0.2638888888888889,19.0,19,1.0
CHEMBL1908456,train,0,72,52,0,20,0.2777777777777778,20.0,20,1.0
CHEMBL1908457,train,0,72,68,0,4,0.05555555555555555,4.0,4,1.0
CHEMBL1908458,train,0,72,59,0,13,0.18055555555555555,13.0,13,1.0
CHEMBL1908459,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908460,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908461,train,1,72,36,0,36,0.5,36.0,36,1.0
CHEMBL1908462,train,0,72,46,0,26,0.3611111111111111,26.0,26,1.0
CHEMBL1908463,train,0,72,62,0,10,0.1388888888888889,10.0,10,1.0
CHEMBL1908464,train,1,72,37,0,35,0.4861111111111111,35.0,35,1.0
CHEMBL1908465,train,0,72,58,0,14,0.19444444444444445,14.0,14,1.0
CHEMBL1908466,train,1,72,36,0,36,0.5,36.0,36,1.0
CHEMBL1908467,train,0,72,53,0,19,0.2638888888888889,19.0,19,1.0
CHEMBL1908468,train,0,72,62,0,10,0.1388888888888889,10.0,10,1.0
CHEMBL1908469,train,0,72,44,0,28,0.3888888888888889,28.0,28,1.0
CHEMBL1908470,train,0,72,51,0,21,0.2916666666666667,21.0,21,1.0
CHEMBL1908471,train,0,72,58,0,14,0.19444444444444445,14.0,14,1.0
CHEMBL1908472,train,0,72,48,0,24,0.3333333333333333,24.0,24,1.0
CHEMBL1908473,train,0,72,53,0,19,0.2638888888888889,19.0,19,1.0
CHEMBL1908474,train,1,72,36,0,36,0.5,36.0,36,1.0
CHEMBL1908475,train,0,72,61,0,11,0.1527777777777778,11.0,11,1.0
CHEMBL1908476,train,0,72,48,0,24,0.3333333333333333,24.0,24,1.0
CHEMBL1908477,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908478,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908479,train,0,72,45,0,27,0.375,27.0,27,1.0
CHEMBL1908480,train,0,72,48,0,24,0.3333333333333333,24.0,24,1.0
CHEMBL1908481,train,0,72,55,0,17,0.2361111111111111,17.0,17,1.0
CHEMBL1908482,train,1,72,39,0,33,0.4583333333333333,33.0,33,1.0
CHEMBL1908483,train,1,72,31,0,41,0.5694444444444444,36.0,41,0.8780487804878049
CHEMBL1908484,train,1,72,28,0,44,0.6111111111111112,35.0,44,0.7954545454545454
CHEMBL1908485,train,1,72,30,0,42,0.5833333333333334,36.0,42,0.8571428571428571
CHEMBL1908486,train,1,72,24,0,48,0.6666666666666666,36.0,48,0.75
CHEMBL1908487,train,1,72,27,0,45,0.625,36.0,45,0.8
CHEMBL1908488,train,1,72,29,0,43,0.5972222222222222,36.0,43,0.8372093023255814
CHEMBL1908489,train,1,72,35,0,37,0.5138888888888888,36.0,37,0.972972972972973
CHEMBL1908490,train,1,72,32,0,40,0.5555555555555556,35.0,40,0.875
CHEMBL1908491,train,0,72,41,0,31,0.4305555555555556,31.0,31,1.0
CHEMBL1908492,train,0,72,44,0,28,0.3888888888888889,28.0,28,1.0
CHEMBL1908493,train,1,72,40,0,32,0.4444444444444444,32.0,32,1.0
CHEMBL1908494,train,0,72,47,0,25,0.3472222222222222,25.0,25,1.0
CHEMBL1908495,train,0,72,59,0,13,0.18055555555555555,13.0,13,1.0
CHEMBL1908496,train,0,72,43,0,29,0.4027777777777778,29.0,29,1.0
CHEMBL1908497,train,0,72,59,0,13,0.18055555555555555,13.0,13,1.0
CHEMBL1908498,train,0,72,63,0,9,0.125,9.0,9,1.0
CHEMBL1908499,train,0,72,57,0,15,0.20833333333333334,15.0,15,1.0
CHEMBL1908500,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908501,train,0,72,55,0,17,0.2361111111111111,17.0,17,1.0
CHEMBL1908502,train,0,72,59,0,13,0.18055555555555555,13.0,13,1.0
CHEMBL1908503,train,0,72,57,0,15,0.20833333333333334,15.0,15,1.0
CHEMBL1908504,train,0,72,49,0,23,0.3194444444444444,23.0,23,1.0
CHEMBL1908505,train,0,72,45,0,27,0.375,27.0,27,1.0
CHEMBL1908506,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908507,train,0,72,49,0,23,0.3194444444444444,23.0,23,1.0
CHEMBL1908508,train,0,72,56,0,16,0.2222222222222222,16.0,16,1.0
CHEMBL1908509,train,0,72,55,0,17,0.2361111111111111,17.0,17,1.0
CHEMBL1908510,train,1,72,35,0,37,0.5138888888888888,36.0,37,0.972972972972973
CHEMBL1908511,train,0,72,61,0,11,0.1527777777777778,11.0,11,1.0
CHEMBL1908512,train,0,72,48,0,24,0.3333333333333333,24.0,24,1.0
CHEMBL1908513,train,1,72,40,0,32,0.4444444444444444,32.0,32,1.0
CHEMBL1908514,train,0,72,59,0,13,0.18055555555555555,13.0,13,1.0
CHEMBL1908515,train,0,72,47,0,25,0.3472222222222222,25.0,25,1.0
CHEMBL1908516,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908517,train,0,72,60,0,12,0.16666666666666666,12.0,12,1.0
CHEMBL1908518,train,0,72,59,0,13,0.18055555555555555,13.0,13,1.0
CHEMBL1908519,train,0,72,64,0,8,0.1111111111111111,8.0,8,1.0
CHEMBL1908520,train,0,72,52,0,20,0.2777777777777778,20.0,20,1.0
CHEMBL1908521,train,0,72,52,0,20,0.2777777777777778,20.0,20,1.0
CHEMBL1908522,train,0,72,47,0,25,0.3472222222222222,25.0,25,1.0
CHEMBL1908523,train,0,72,56,0,16,0.2222222222222222,16.0,16,1.0
CHEMBL1908524,train,0,72,59,0,13,0.18055555555555555,13.0,13,1.0
CHEMBL1908525,train,0,72,62,0,10,0.1388888888888889,10.0,10,1.0
CHEMBL1908526,train,0,72,59,0,13,0.18055555555555555,13.0,13,1.0
CHEMBL1908527,train,0,72,58,0,14,0.19444444444444445,14.0,14,1.0
CHEMBL1908528,train,0,72,56,0,16,0.2222222222222222,16.0,16,1.0
CHEMBL1908529,train,0,72,57,0,15,0.20833333333333334,15.0,15,1.0
CHEMBL1908530,train,0,72,61,0,11,0.1527777777777778,11.0,11,1.0
CHEMBL1908531,train,0,72,46,0,26,0.3611111111111111,26.0,26,1.0
CHEMBL1908532,train,0,72,56,0,16,0.2222222222222222,16.0,16,1.0
CHEMBL1908533,train,0,72,60,0,12,0.16666666666666666,12.0,12,1.0
CHEMBL1908534,train,0,72,41,0,31,0.4305555555555556,31.0,31,1.0
CHEMBL1908535,train,0,72,64,0,8,0.1111111111111111,8.0,8,1.0
CHEMBL1908536,train,0,72,65,0,7,0.09722222222222222,7.0,7,1.0
CHEMBL1908537,train,1,72,36,0,36,0.5,36.0,36,1.0
CHEMBL1908538,train,1,72,30,0,42,0.5833333333333334,35.0,42,0.8333333333333334
CHEMBL1908539,train,0,72,55,0,17,0.2361111111111111,17.0,17,1.0
CHEMBL1908540,train,0,72,61,0,11,0.1527777777777778,11.0,11,1.0
CHEMBL1908541,train,0,72,61,0,11,0.1527777777777778,11.0,11,1.0
CHEMBL1908542,train,1,72,36,0,36,0.5,36.0,36,1.0
CHEMBL1908543,train,0,72,59,0,13,0.18055555555555555,13.0,13,1.0
CHEMBL1908544,train,0,72,45,0,27,0.375,27.0,27,1.0
CHEMBL1908545,train,0,72,56,0,16,0.2222222222222222,16.0,16,1.0
CHEMBL1908546,train,0,72,50,0,22,0.3055555555555556,22.0,22,1.0
CHEMBL1908547,train,1,72,28,0,44,0.6111111111111112,36.0,44,0.8181818181818182
CHEMBL1908548,train,0,72,55,0,17,0.2361111111111111,17.0,17,1.0
CHEMBL1908549,train,0,72,52,0,20,0.2777777777777778,20.0,20,1.0
CHEMBL1908550,train,1,72,33,0,39,0.5416666666666666,36.0,39,0.9230769230769231
CHEMBL1908551,train,1,72,36,0,36,0.5,36.0,36,1.0
CHEMBL1908552,train,1,72,31,0,41,0.5694444444444444,36.0,41,0.8780487804878049
CHEMBL1908553,train,0,72,56,0,16,0.2222222222222222,16.0,16,1.0
CHEMBL1908554,train,1,72,35,0,37,0.5138888888888888,36.0,37,0.972972972972973
CHEMBL1908555,train,0,72,58,0,14,0.19444444444444445,14.0,14,1.0
CHEMBL1908556,train,0,72,53,0,19,0.2638888888888889,19.0,19,1.0
CHEMBL1908557,train,1,72,38,0,34,0.4722222222222222,34.0,34,1.0
CHEMBL1908558,train,0,72,58,0,14,0.19444444444444445,14.0,14,1.0
CHEMBL1908559,train,1,72,32,0,40,0.5555555555555556,36.0,40,0.9
CHEMBL1908560,train,0,72,57,0,15,0.20833333333333334,15.0,15,1.0
CHEMBL1908561,train,0,72,63,0,9,0.125,9.0,9,1.0
CHEMBL1908562,train,0,72,43,0,29,0.4027777777777778,29.0,29,1.0
CHEMBL1908563,train,0,72,53,0,19,0.2638888888888889,19.0,19,1.0
CHEMBL1908564,train,0,72,58,0,14,0.19444444444444445,14.0,14,1.0
CHEMBL1908565,train,0,72,56,0,16,0.2222222222222222,16.0,16,1.0
CHEMBL1908566,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908567,train,0,72,65,0,7,0.09722222222222222,7.0,7,1.0
CHEMBL1908568,train,0,72,58,0,14,0.19444444444444445,14.0,14,1.0
CHEMBL1908569,train,0,72,58,0,14,0.19444444444444445,14.0,14,1.0
CHEMBL1908570,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908571,train,0,72,57,0,15,0.20833333333333334,15.0,15,1.0
CHEMBL1908572,train,1,72,26,0,46,0.6388888888888888,36.0,46,0.782608695652174
CHEMBL1908573,train,0,72,62,0,10,0.1388888888888889,10.0,10,1.0
CHEMBL1908574,train,0,72,65,0,7,0.09722222222222222,7.0,7,1.0
CHEMBL1908575,train,0,72,60,0,12,0.16666666666666666,12.0,12,1.0
CHEMBL1908576,train,0,72,64,0,8,0.1111111111111111,8.0,8,1.0
CHEMBL1908577,train,0,72,57,0,15,0.20833333333333334,15.0,15,1.0
CHEMBL1908578,train,0,72,60,0,12,0.16666666666666666,12.0,12,1.0
CHEMBL1908579,train,0,72,62,0,10,0.1388888888888889,10.0,10,1.0
CHEMBL1908580,train,0,72,67,0,5,0.06944444444444445,5.0,5,1.0
CHEMBL1908581,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908582,train,0,72,69,0,3,0.041666666666666664,3.0,3,1.0
CHEMBL1908583,train,0,72,67,0,5,0.06944444444444445,5.0,5,1.0
CHEMBL1908584,train,0,72,63,0,9,0.125,9.0,9,1.0
CHEMBL1908585,train,0,72,55,0,17,0.2361111111111111,17.0,17,1.0
CHEMBL1908586,train,0,72,48,0,24,0.3333333333333333,24.0,24,1.0
CHEMBL1908587,train,0,72,61,0,11,0.1527777777777778,11.0,11,1.0
CHEMBL1908588,train,1,72,39,0,33,0.4583333333333333,33.0,33,1.0
CHEMBL1908589,train,0,72,65,0,7,0.09722222222222222,7.0,7,1.0
CHEMBL1908590,train,0,72,44,0,28,0.3888888888888889,28.0,28,1.0
CHEMBL1908591,train,0,72,51,0,21,0.2916666666666667,21.0,21,1.0
CHEMBL1908592,train,0,72,58,0,14,0.19444444444444445,14.0,14,1.0
CHEMBL1908593,train,0,72,52,0,20,0.2777777777777778,20.0,20,1.0
CHEMBL1908594,train,0,72,57,0,15,0.20833333333333334,15.0,15,1.0
CHEMBL1908595,train,0,72,54,0,18,0.25,18.0,18,1.0
CHEMBL1908596,train,0,72,53,0,19,0.2638888888888889,19.0,19,1.0
CHEMBL1908597,train,0,72,51,0,21,0.2916666666666667,21.0,21,1.0
CHEMBL1908598,train,0,72,57,0,15,0.20833333333333334,15.0,15,1.0
